state,state_code,year,school_year,grade,subject,source,assessment,metric,value,metric_family,comparison_role,jurisdiction_of_measure,jurisdiction_of_measure_name,source_value_kind,benchmark_label,source_url,source_page_url,notes,detail_order,source_order,metric_order
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Did Not Meet Grade Level,26.0,state_exact_tier,state_assessment,TX,Texas,derived_exact_tier_from_cumulative_thresholds,Did Not Meet Grade Level,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,"Texas reports Approaches-or-above, Meets-or-above, and Masters. Exact tiers here are derived as: did_not_meet = 100 - approaches; approaches_only = approaches - meets; meets_only = meets - masters.",1,3,3
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Approaches Grade Level Only,26.0,state_exact_tier,state_assessment,TX,Texas,derived_exact_tier_from_cumulative_thresholds,Approaches Grade Level Only,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,"Texas reports Approaches-or-above, Meets-or-above, and Masters. Exact tiers here are derived as: did_not_meet = 100 - approaches; approaches_only = approaches - meets; meets_only = meets - masters.",2,3,3
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Meets Grade Level Only,27.0,state_exact_tier,state_assessment,TX,Texas,derived_exact_tier_from_cumulative_thresholds,Meets Grade Level Only,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,"Texas reports Approaches-or-above, Meets-or-above, and Masters. Exact tiers here are derived as: did_not_meet = 100 - approaches; approaches_only = approaches - meets; meets_only = meets - masters.",3,3,3
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Masters Grade Level,21.0,state_exact_tier,state_assessment,TX,Texas,derived_exact_tier_from_cumulative_thresholds,Masters Grade Level,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,"Texas reports Approaches-or-above, Meets-or-above, and Masters. Exact tiers here are derived as: did_not_meet = 100 - approaches; approaches_only = approaches - meets; meets_only = meets - masters.",4,3,3
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Approaches Grade Level or above (Published Source Bin),74.0,state_published_source_bin,state_assessment_reference,TX,Texas,published_cumulative_thresholds,Approaches Grade Level or above,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,Texas publishes cumulative thresholds rather than exact tiers; these are the original statewide source bins.,1,4,4
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Meets Grade Level or above (Published Source Bin),48.0,state_published_source_bin,state_assessment_reference,TX,Texas,published_cumulative_thresholds,Meets Grade Level or above,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,Texas publishes cumulative thresholds rather than exact tiers; these are the original statewide source bins.,2,4,4
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent Masters Grade Level (Published Source Bin),21.0,state_published_source_bin,state_assessment_reference,TX,Texas,published_cumulative_thresholds,Masters Grade Level,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,Texas publishes cumulative thresholds rather than exact tiers; these are the original statewide source bins.,3,4,4
Utah,UT,2021,2020-2021,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,57.7,state_below_basic_analog,state_assessment,UT,Utah,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2020-2021&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AUTAH,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient. Utah is a 2020-2021 fallback because the 2021-2022 row is suppressed in the public federal release.,0,3,2
Utah,UT,2021,2020-2021,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),42.3,state_published_source_bin,state_assessment_reference,UT,Utah,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2020-2021&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AUTAH,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient. Utah is a 2020-2021 fallback because the 2021-2022 row is suppressed in the public federal release.,1,4,4
Utah,UT,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Utah,UT,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,35.55,naep_below_basic,naep_state,UT,Utah,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Vermont,VT,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,58.7,state_below_basic_analog,state_assessment,VT,Vermont,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AVERMONT,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Vermont,VT,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),41.3,state_published_source_bin,state_assessment_reference,VT,Vermont,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AVERMONT,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Vermont,VT,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Vermont,VT,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,41.84,naep_below_basic,naep_state,VT,Vermont,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Virginia,VA,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Virginia,VA,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,41.53,naep_below_basic,naep_state,VA,Virginia,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Virginia,VA,2025,2024-2025,3,ELA,SOL,SOL,Percent in Below-Basic Analog Tier,33.0,state_below_basic_analog,state_assessment,VA,Virginia,below_basic_analog,Failed,https://schoolquality.virginia.gov/virginia-state-quality-profile,https://schoolquality.virginia.gov/virginia-state-quality-profile,"Virginia School Quality Profiles publishes statewide Grade 3 English Reading percentages for Advanced, Proficient, Passed, and Failed. Failed is used here as the below-basic analog because the public source does not split non-passing students into finer statewide tiers.",0,3,2
Virginia,VA,2025,2024-2025,3,ELA,SOL,SOL,Percent Advanced (Published Source Bin),10.0,state_published_source_bin,state_assessment_reference,VA,Virginia,published_pass_rate_breakout,Advanced,https://schoolquality.virginia.gov/virginia-state-quality-profile,https://schoolquality.virginia.gov/virginia-state-quality-profile,"Virginia's public state profile publishes the statewide Grade 3 English Reading row with Advanced, Proficient, Passed, and Failed columns.",1,4,4
Virginia,VA,2025,2024-2025,3,ELA,SOL,SOL,Percent Proficient (Published Source Bin),57.0,state_published_source_bin,state_assessment_reference,VA,Virginia,published_pass_rate_breakout,Proficient,https://schoolquality.virginia.gov/virginia-state-quality-profile,https://schoolquality.virginia.gov/virginia-state-quality-profile,"Virginia's public state profile publishes the statewide Grade 3 English Reading row with Advanced, Proficient, Passed, and Failed columns.",2,4,4
Virginia,VA,2025,2024-2025,3,ELA,SOL,SOL,Percent Passed (Published Source Bin),67.0,state_published_source_bin,state_assessment_reference,VA,Virginia,published_pass_rate_breakout,Passed,https://schoolquality.virginia.gov/virginia-state-quality-profile,https://schoolquality.virginia.gov/virginia-state-quality-profile,"Virginia's public state profile publishes the statewide Grade 3 English Reading row with Advanced, Proficient, Passed, and Failed columns.",3,4,4
Virginia,VA,2025,2024-2025,3,ELA,SOL,SOL,Percent Failed (Published Source Bin),33.0,state_published_source_bin,state_assessment_reference,VA,Virginia,published_pass_rate_breakout,Failed,https://schoolquality.virginia.gov/virginia-state-quality-profile,https://schoolquality.virginia.gov/virginia-state-quality-profile,"Virginia's public state profile publishes the statewide Grade 3 English Reading row with Advanced, Proficient, Passed, and Failed columns.",4,4,4
Washington,WA,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Washington,WA,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,39.5,naep_below_basic,naep_state,WA,Washington,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent in Below-Basic Analog Tier,28.32,state_below_basic_analog,state_assessment,WA,Washington,below_basic_analog,Level 1,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,"Washington publishes statewide Grade 3 SBAC ELA level shares as fractions of all expected students, so the exact tier percentages here are renormalized on a tested-only denominator.",0,3,2
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 1,28.32,state_exact_tier,state_assessment,WA,Washington,derived_exact_tier_from_tested_only_renormalization,Level 1,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,Washington publishes statewide Grade 3 SBAC ELA level shares as fractions of all expected students. These exact tiers are renormalized here on a tested-only denominator by dividing each level share by participation.,1,3,3
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 2,22.73,state_exact_tier,state_assessment,WA,Washington,derived_exact_tier_from_tested_only_renormalization,Level 2,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,Washington publishes statewide Grade 3 SBAC ELA level shares as fractions of all expected students. These exact tiers are renormalized here on a tested-only denominator by dividing each level share by participation.,2,3,3
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 3,21.15,state_exact_tier,state_assessment,WA,Washington,derived_exact_tier_from_tested_only_renormalization,Level 3,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,Washington publishes statewide Grade 3 SBAC ELA level shares as fractions of all expected students. These exact tiers are renormalized here on a tested-only denominator by dividing each level share by participation.,3,3,3
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 4,27.8,state_exact_tier,state_assessment,WA,Washington,derived_exact_tier_from_tested_only_renormalization,Level 4,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,Washington publishes statewide Grade 3 SBAC ELA level shares as fractions of all expected students. These exact tiers are renormalized here on a tested-only denominator by dividing each level share by participation.,4,3,3
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 1,27.64,state_published_source_bin,state_assessment_reference,WA,Washington,published_levels_plus_no_score,Level 1,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,"These are Washington's original published statewide Grade 3 SBAC ELA source bins, reported as shares of all expected students.",1,4,4
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 2,22.18,state_published_source_bin,state_assessment_reference,WA,Washington,published_levels_plus_no_score,Level 2,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,"These are Washington's original published statewide Grade 3 SBAC ELA source bins, reported as shares of all expected students.",2,4,4
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 3,20.64,state_published_source_bin,state_assessment_reference,WA,Washington,published_levels_plus_no_score,Level 3,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,"These are Washington's original published statewide Grade 3 SBAC ELA source bins, reported as shares of all expected students.",3,4,4
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent Level 4,27.12,state_published_source_bin,state_assessment_reference,WA,Washington,published_levels_plus_no_score,Level 4,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,"These are Washington's original published statewide Grade 3 SBAC ELA source bins, reported as shares of all expected students.",4,4,4
Washington,WA,2025,2024-2025,3,ELA,SBAC,SBAC,Percent No Score,2.42,state_published_source_bin,state_assessment_reference,WA,Washington,published_levels_plus_no_score,No Score,https://data.wa.gov/api/views/h5d9-vgwi/rows.csv?accessType=DOWNLOAD,https://data.wa.gov/api/views/h5d9-vgwi,"These are Washington's original published statewide Grade 3 SBAC ELA source bins, reported as shares of all expected students.",5,4,4
West Virginia,WV,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
West Virginia,WV,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,47.36,naep_below_basic,naep_state,WV,West Virginia,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
West Virginia,WV,2024,2023-2024,3,ELA,WVGSA,WVGSA,Percent in Below-Basic Analog Tier,49.0,state_below_basic_analog,state_assessment,WV,West Virginia,below_basic_analog,100 - Meets Standard or above,https://wvde.us/sites/default/files/2024-09/2024-Accountability-Assessment-Results-Document.pdf,https://wvde.us/events/2024/8/august-2024-board-meeting,"West Virginia's public statewide Grade 3 ELA materials expose proficiency but not the full statewide performance-level split, so the below-basic analog is filled as 100 - Meets Standard or above.",0,3,2
West Virginia,WV,2024,2023-2024,3,ELA,WVGSA,WVGSA,Percent Meets Standard or above (proficient) (Public Reference),51.0,state_published_source_bin,state_assessment_reference,WV,West Virginia,published_proficiency_only,Meets Standard or above (proficient),https://wvde.us/sites/default/files/2024-09/2024-Accountability-Assessment-Results-Document.pdf,https://wvde.us/events/2024/8/august-2024-board-meeting,"The public WVDE 2024 assessment PDF reports statewide Grade 3 ELA proficiency at 51%. The public sources used here did not expose the full statewide split across Does Not Meet, Partially Meets, Meets, and Exceeds without an authenticated dashboard session.",1,4,4
Wisconsin,WI,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Wisconsin,WI,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,38.84,naep_below_basic,naep_state,WI,Wisconsin,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent in Below-Basic Analog Tier,17.81,state_below_basic_analog,state_assessment,WI,Wisconsin,below_basic_analog,Developing,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,"Wisconsin publishes statewide Grade 3 Forward ELA percentages on a denominator that includes No Test, so the exact tier percentages here are renormalized on a tested-only denominator.",0,3,2
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Developing,17.81,state_exact_tier,state_assessment,WI,Wisconsin,derived_exact_tier_from_tested_only_renormalization,Developing,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,Wisconsin publishes statewide Grade 3 Forward ELA percentages on a denominator that includes No Test. These exact tiers are renormalized here on a tested-only denominator.,1,3,3
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Approaching,30.05,state_exact_tier,state_assessment,WI,Wisconsin,derived_exact_tier_from_tested_only_renormalization,Approaching,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,Wisconsin publishes statewide Grade 3 Forward ELA percentages on a denominator that includes No Test. These exact tiers are renormalized here on a tested-only denominator.,2,3,3
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Meeting,38.88,state_exact_tier,state_assessment,WI,Wisconsin,derived_exact_tier_from_tested_only_renormalization,Meeting,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,Wisconsin publishes statewide Grade 3 Forward ELA percentages on a denominator that includes No Test. These exact tiers are renormalized here on a tested-only denominator.,3,3,3
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Advanced,13.26,state_exact_tier,state_assessment,WI,Wisconsin,derived_exact_tier_from_tested_only_renormalization,Advanced,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,Wisconsin publishes statewide Grade 3 Forward ELA percentages on a denominator that includes No Test. These exact tiers are renormalized here on a tested-only denominator.,4,3,3
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Developing,17.47,state_published_source_bin,state_assessment_reference,WI,Wisconsin,published_bins_with_no_test_in_denominator,Developing,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,These are Wisconsin's original published statewide Grade 3 Forward ELA source bins before tested-only renormalization.,1,4,4
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Approaching,29.49,state_published_source_bin,state_assessment_reference,WI,Wisconsin,published_bins_with_no_test_in_denominator,Approaching,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,These are Wisconsin's original published statewide Grade 3 Forward ELA source bins before tested-only renormalization.,2,4,4
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Meeting,38.15,state_published_source_bin,state_assessment_reference,WI,Wisconsin,published_bins_with_no_test_in_denominator,Meeting,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,These are Wisconsin's original published statewide Grade 3 Forward ELA source bins before tested-only renormalization.,3,4,4
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent Advanced,13.01,state_published_source_bin,state_assessment_reference,WI,Wisconsin,published_bins_with_no_test_in_denominator,Advanced,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,These are Wisconsin's original published statewide Grade 3 Forward ELA source bins before tested-only renormalization.,4,4,4
Wisconsin,WI,2025,2024-2025,3,ELA,Forward Exam,Forward Exam,Percent No Test,1.89,state_published_source_bin,state_assessment_reference,WI,Wisconsin,published_bins_with_no_test_in_denominator,No Test,https://dpi.wi.gov/sites/default/files/wise/downloads/forward_certified_2024-25.zip,https://dpi.wi.gov/wise-downloads/forwardcertified2024-25,These are Wisconsin's original published statewide Grade 3 Forward ELA source bins before tested-only renormalization.,5,4,4
Wyoming,WY,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,52.1,state_below_basic_analog,state_assessment,WY,Wyoming,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AWYOMING,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
